"filename", "language", "JSON", "CSS", "PHP", "Markdown", "JavaScript", "XML", "HTML", "comment", "blank", "total"
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/public/assets/js/instantpages.5.1.0.min.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/public/assets/js/jquery-3.6.0.min.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 1, 0, 2
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/public/assets/js/lazyload.17.6.0.min.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/public/assets/js/lightbox.min.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 5, 0, 6
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/public/assets/js/masonry.min.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 7, 1, 9
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/public/assets/js/slick.min.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/public/assets/js/video.min.js", "JavaScript", 0, 0, 0, 0, 5, 0, 0, 20, 0, 25
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/public/index.php", "PHP", 0, 0, 14, 0, 0, 0, 0, 30, 12, 56
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/css/app.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/js/app.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/js/bootstrap.js", "JavaScript", 0, 0, 0, 0, 3, 0, 0, 23, 7, 33
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/Admin/categories/create.blade.php", "PHP", 0, 0, 52, 0, 0, 0, 0, 0, 10, 62
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/Admin/categories/edit.blade.php", "PHP", 0, 0, 58, 0, 0, 0, 0, 0, 7, 65
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/Admin/categories/index.blade.php", "PHP", 0, 0, 83, 0, 0, 0, 0, 0, 8, 91
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/Admin/companies/pending.blade.php", "PHP", 0, 0, 85, 0, 0, 0, 0, 0, 12, 97
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/Admin/dashboard.blade.php", "PHP", 0, 0, 130, 0, 0, 0, 0, 0, 13, 143
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/Admin/job-applications/list.blade.php", "PHP", 0, 0, 106, 0, 0, 0, 0, 0, 5, 111
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/Admin/job_types/create.blade.php", "PHP", 0, 0, 48, 0, 0, 0, 0, 0, 6, 54
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/Admin/job_types/edit.blade.php", "PHP", 0, 0, 56, 0, 0, 0, 0, 0, 7, 63
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/Admin/job_types/index.blade.php", "PHP", 0, 0, 83, 0, 0, 0, 0, 0, 8, 91
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/Admin/jobs/edit.blade.php", "PHP", 0, 0, 157, 0, 0, 0, 0, 0, 32, 189
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/Admin/jobs/featured_requests.blade.php", "PHP", 0, 0, 94, 0, 0, 0, 0, 0, 6, 100
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/Admin/jobs/invoice.blade.php", "PHP", 0, 0, 80, 0, 0, 0, 0, 0, 14, 94
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/Admin/jobs/list.blade.php", "PHP", 0, 0, 121, 0, 0, 0, 0, 3, 9, 133
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/Admin/jobs/payment-details.blade.php", "PHP", 0, 0, 37, 0, 0, 0, 0, 0, 5, 42
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/Admin/sidebar.blade.php", "PHP", 0, 0, 32, 0, 0, 0, 0, 0, 4, 36
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/Admin/users/edit.blade.php", "PHP", 0, 0, 76, 0, 0, 0, 0, 0, 11, 87
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/Admin/users/list.blade.php", "PHP", 0, 0, 144, 0, 0, 0, 0, 0, 14, 158
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/Auth/verify-email.blade.php", "PHP", 0, 0, 36, 0, 0, 0, 0, 0, 10, 46
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/company 12-38-15-076/dashboard.blade.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/company.blade.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/email/forgot-password.blade.php", "PHP", 0, 0, 74, 0, 0, 0, 0, 0, 6, 80
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/email/job-notification-email.blade.php", "PHP", 0, 0, 39, 0, 0, 0, 0, 0, 4, 43
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/front/account/company-verify-email.blade.php", "PHP", 0, 0, 41, 0, 0, 0, 0, 0, 9, 50
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/front/account/company_profile.blade.php", "PHP", 0, 0, 63, 0, 0, 0, 0, 0, 8, 71
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/front/account/companyprofile.blade.php", "PHP", 0, 0, 170, 0, 0, 0, 0, 15, 27, 212
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/front/account/companyregistration.blade.php", "PHP", 0, 0, 146, 0, 0, 0, 0, 2, 16, 164
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/front/account/create-cv.blade.php", "PHP", 0, 0, 151, 0, 0, 0, 0, 4, 31, 186
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/front/account/cv-list.blade.php", "PHP", 0, 0, 78, 0, 0, 0, 0, 0, 8, 86
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/front/account/cv-pdf.blade.php", "PHP", 0, 0, 179, 0, 0, 0, 0, 0, 34, 213
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/front/account/dummyblade.php", "PHP", 0, 0, 33, 0, 0, 0, 0, 0, 7, 40
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/front/account/edit-cv.blade.php", "PHP", 0, 0, 152, 0, 0, 0, 0, 4, 29, 185
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/front/account/forgot-password.blade.php", "PHP", 0, 0, 42, 0, 0, 0, 0, 0, 7, 49
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/front/account/job/create.blade.php", "PHP", 0, 0, 267, 0, 0, 0, 0, 12, 33, 312
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/front/account/job/edit.blade.php", "PHP", 0, 0, 218, 0, 0, 0, 0, 2, 23, 243
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/front/account/job/invoice.blade.php", "PHP", 0, 0, 27, 0, 0, 0, 0, 0, 2, 29
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/front/account/job/my-job-applications.blade.php", "PHP", 0, 0, 106, 0, 0, 0, 0, 0, 6, 112
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/front/account/job/my-jobs.blade.php", "PHP", 0, 0, 226, 0, 0, 0, 0, 1, 24, 251
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/front/account/job/payment.blade.php", "PHP", 0, 0, 34, 0, 0, 0, 0, 0, 6, 40
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/front/account/job/saved-jobs.blade.php", "PHP", 0, 0, 111, 0, 0, 0, 0, 0, 5, 116
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/front/account/login.blade.php", "PHP", 0, 0, 50, 0, 0, 0, 0, 0, 7, 57
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/front/account/notifications.blade.php", "PHP", 0, 0, 51, 0, 0, 0, 0, 0, 8, 59
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/front/account/profile.blade.php", "PHP", 0, 0, 118, 0, 0, 0, 0, 0, 15, 133
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/front/account/registration-options.blade.php", "PHP", 0, 0, 41, 0, 0, 0, 0, 2, 5, 48
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/front/account/registration.blade.php", "PHP", 0, 0, 121, 0, 0, 0, 0, 1, 15, 137
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/front/account/reset-password.blade.php", "PHP", 0, 0, 50, 0, 0, 0, 0, 0, 10, 60
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/front/account/sidebar.blade.php", "PHP", 0, 0, 57, 0, 0, 0, 0, 0, 12, 69
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/front/contact.blade.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/front/home.blade.php", "PHP", 0, 0, 151, 0, 0, 0, 0, 0, 33, 184
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/front/jobDetail.blade.php", "PHP", 0, 0, 373, 0, 0, 0, 0, 0, 36, 409
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/front/jobs.blade.php", "PHP", 0, 0, 162, 0, 0, 0, 0, 5, 48, 215
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/front/layouts/app.blade.php", "PHP", 0, 0, 137, 0, 0, 0, 0, 0, 28, 165
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/front/message.blade.php", "PHP", 0, 0, 12, 0, 0, 0, 0, 0, 4, 16
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/front/reviews/review.blade.php", "PHP", 0, 0, 101, 0, 0, 0, 0, 0, 15, 116
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/khalti.blade.php", "PHP", 0, 0, 33, 0, 0, 0, 0, 0, 4, 37
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/resources/views/welcome.blade.php", "PHP", 0, 0, 111, 0, 0, 0, 0, 0, 23, 134
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/routes/api.php", "PHP", 0, 0, 6, 0, 0, 0, 0, 10, 4, 20
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/routes/channels.php", "PHP", 0, 0, 5, 0, 0, 0, 0, 10, 4, 19
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/routes/console.php", "PHP", 0, 0, 6, 0, 0, 0, 0, 10, 4, 20
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/routes/web.php", "PHP", 0, 0, 131, 0, 0, 0, 0, 18, 63, 212
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/tests/CreatesApplication.php", "PHP", 0, 0, 13, 0, 0, 0, 0, 3, 6, 22
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/tests/Feature/ExampleTest.php", "PHP", 0, 0, 11, 0, 0, 0, 0, 4, 5, 20
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/tests/TestCase.php", "PHP", 0, 0, 7, 0, 0, 0, 0, 0, 4, 11
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/tests/Unit/ExampleTest.php", "PHP", 0, 0, 10, 0, 0, 0, 0, 3, 4, 17
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusanscondensed.GDEFdata.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusanscondensed.GPOSdata.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusanscondensed.GSUB.arab.DFLT.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusanscondensed.GSUB.arab.KUR .json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusanscondensed.GSUB.arab.SND .json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusanscondensed.GSUB.arab.URD .json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusanscondensed.GSUB.nko .DFLT.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusanscondensed.GSUBdata.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusanscondensed.cw127.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusanscondensed.mtx.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusanscondensedB.GDEFdata.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusanscondensedB.GPOSdata.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusanscondensedB.GSUB.arab.DFLT.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusanscondensedB.GSUB.arab.KUR .json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusanscondensedB.GSUB.arab.SND .json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusanscondensedB.GSUB.arab.URD .json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusanscondensedB.GSUB.nko .DFLT.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusanscondensedB.GSUBdata.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusanscondensedB.cw127.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavusanscondensedB.mtx.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavuserifcondensed.mtx.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/vendor/mpdf/mpdf/tmp/mpdf/ttfontdata/dejavuserifcondensedB.mtx.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/vendor/spatie/ignition/resources/compiled/ignition.css", "CSS", 0, 1, 0, 0, 0, 0, 0, 2, 0, 3
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/vendor/spatie/ignition/resources/compiled/ignition.js", "JavaScript", 0, 0, 0, 0, 6, 0, 0, 0, 1, 7
"/Applications/XAMPP/xamppfiles/htdocs/job_portal/vite.config.js", "JavaScript", 0, 0, 0, 0, 10, 0, 0, 0, 2, 12
"Total", "-", 9130, 24169, 8797, 45, 50, 148598, 2006, 1955, 2924, 197674
